,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow
5783,1,0,0,1,52.0027397260274,-1000.6657534246576,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5784,0,1,1,0,47.90684931506849,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5785,0,0,1,1,30.10684931506849,0.3698630136986301,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5786,0,0,1,0,47.76712328767123,11.463013698630135,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
5787,0,1,1,0,51.52328767123288,0.873972602739726,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5788,0,0,1,0,54.51780821917808,8.627397260273973,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5789,0,0,0,0,28.383561643835616,8.794520547945206,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
5790,0,0,1,2,60.512328767123286,-1000.6657534246576,1,0,0,0,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5791,0,0,1,0,55.156164383561645,-1000.6657534246576,1,0,1,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
5792,1,0,1,1,31.008219178082197,9.123287671232877,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
5793,0,0,1,2,37.12876712328767,6.624657534246575,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5794,1,0,1,0,45.153424657534245,3.5397260273972604,1,1,1,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
5795,0,0,1,0,57.50958904109589,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5796,0,0,0,0,52.106849315068494,0.1178082191780822,1,0,0,0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
5797,1,1,0,2,45.54794520547945,1.536986301369863,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
5798,1,1,1,2,24.06027397260274,2.789041095890411,1,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5799,0,0,0,1,30.410958904109588,8.542465753424658,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5800,0,1,1,1,41.6986301369863,0.7890410958904109,1,0,0,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5801,1,1,1,2,43.52054794520548,0.873972602739726,1,1,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5802,0,0,1,1,49.293150684931504,25.805479452054797,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
5803,0,0,1,0,56.153424657534245,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5804,0,1,1,2,30.372602739726027,8.046575342465754,1,1,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5805,0,0,1,1,38.536986301369865,8.293150684931506,1,0,0,0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5806,1,0,1,1,29.24931506849315,6.372602739726028,1,0,1,1,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5807,0,0,0,1,32.0,10.123287671232877,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5808,0,0,1,0,60.35342465753425,-1000.6657534246576,1,0,0,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
5809,0,0,1,1,31.528767123287672,3.2054794520547945,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5810,1,0,1,0,54.586301369863016,13.210958904109589,1,0,0,1,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5811,0,0,0,0,32.28767123287671,3.8767123287671232,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5812,0,0,1,0,55.67945205479453,4.791780821917809,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5813,1,1,1,1,34.013698630136986,10.046575342465754,1,0,1,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5814,0,0,0,0,43.131506849315066,5.6219178082191785,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5815,0,0,1,0,58.73972602739726,11.123287671232877,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5816,1,0,1,0,53.04109589041096,2.367123287671233,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5817,1,0,1,0,44.057534246575344,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5818,1,1,1,0,33.69315068493151,3.287671232876712,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5819,0,0,1,2,37.24109589041096,12.873972602739729,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
5820,0,0,0,0,53.71232876712329,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
5821,0,0,0,0,62.33424657534247,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5822,1,1,1,1,27.55890410958904,4.454794520547945,1,0,1,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5823,0,0,1,0,46.66575342465753,4.2027397260273975,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5824,0,0,1,2,42.865753424657534,7.701369863013698,1,0,0,0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5825,0,1,1,0,46.81643835616438,5.454794520547945,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5826,0,0,1,0,56.9041095890411,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5827,0,0,1,3,37.92054794520548,12.123287671232877,1,0,1,0,4.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
5828,0,1,1,0,50.43561643835616,9.53972602739726,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5829,0,0,1,0,53.397260273972606,-1000.6657534246576,1,0,1,0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5830,0,0,1,1,46.3041095890411,2.6191780821917807,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5831,1,1,1,1,44.54246575342466,13.873972602739729,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5832,0,0,1,0,53.4986301369863,-1000.6657534246576,1,0,1,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5833,0,0,1,0,36.136986301369866,13.542465753424658,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5834,1,0,1,0,51.3013698630137,9.871232876712329,1,0,1,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5835,0,0,1,1,40.915068493150685,3.6986301369863015,1,0,1,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5836,0,0,1,0,68.41095890410959,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
5837,0,0,1,0,47.75890410958904,6.6219178082191785,1,1,1,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
5838,0,1,1,0,40.8,2.452054794520548,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5839,1,1,1,0,51.917808219178085,5.536986301369863,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5840,1,1,1,1,28.487671232876718,2.032876712328767,1,1,1,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5841,0,0,1,0,35.153424657534245,2.2,1,1,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5842,0,0,1,0,51.74794520547945,20.12876712328767,1,0,0,0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5843,1,0,1,0,35.87671232876713,1.367123287671233,1,1,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5844,0,1,1,1,37.44931506849315,3.4547945205479453,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5845,0,1,1,1,30.306849315068494,0.3671232876712328,1,0,1,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5846,0,0,1,0,60.33424657534247,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5847,1,1,1,1,27.493150684931507,3.0356164383561643,1,1,1,1,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5848,0,0,1,0,54.153424657534245,15.791780821917808,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5849,1,0,1,0,34.64109589041096,7.701369863013698,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5850,0,0,1,0,46.227397260273975,4.454794520547945,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5851,0,0,1,0,63.97534246575343,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5852,0,0,1,0,66.98356164383561,8.372602739726027,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5853,1,1,1,1,68.52054794520548,-1000.6657534246576,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5854,0,0,1,3,35.21917808219178,2.115068493150685,1,0,0,0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5855,1,0,1,1,43.98630136986301,10.03835616438356,1,0,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5856,0,0,1,0,56.14520547945205,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5857,0,1,0,0,32.40547945205479,0.4520547945205479,1,0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5858,1,0,1,0,28.95616438356164,0.6191780821917808,1,1,1,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
5859,0,0,1,2,38.44383561643836,4.868493150684931,1,0,0,0,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5860,1,0,1,2,34.02191780821918,0.6191780821917808,1,1,1,0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5861,1,1,1,0,24.257534246575343,0.5342465753424658,1,1,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
5862,0,0,1,2,36.6054794520548,18.04383561643836,1,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5863,0,0,1,0,50.7945205479452,4.2027397260273975,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
5864,1,1,1,1,30.942465753424656,2.9506849315068493,1,0,0,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5865,1,1,0,0,62.04657534246575,10.53972602739726,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5866,0,0,0,0,53.2,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5867,0,1,1,0,32.106849315068494,0.7808219178082192,1,0,1,0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5868,0,0,1,0,47.92602739726028,10.12054794520548,1,0,0,1,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5869,0,0,1,0,28.5972602739726,6.2027397260273975,1,0,1,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5870,1,0,1,0,30.28219178082192,4.454794520547945,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5871,0,0,1,1,34.728767123287675,3.6986301369863015,1,0,0,0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
5872,0,0,1,2,40.02191780821918,3.4547945205479453,1,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5873,0,0,1,2,30.70958904109589,2.0191780821917806,1,0,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5874,0,0,1,0,60.33972602739726,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5875,0,0,1,0,63.32328767123288,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5876,0,0,1,0,30.484931506849318,1.3534246575342466,1,1,0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5877,0,1,1,0,44.91232876712328,8.106849315068493,1,1,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5878,1,0,1,0,55.07671232876712,1.5205479452054795,1,0,0,0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5879,0,0,1,0,55.01917808219178,13.64109589041096,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5880,0,0,0,0,42.038356164383565,12.221917808219178,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5881,0,0,1,0,28.42739726027397,8.471232876712328,1,0,0,0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5882,0,0,1,0,61.706849315068496,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5883,0,0,1,0,57.55890410958904,5.882191780821918,1,1,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
5884,0,0,1,0,27.731506849315068,0.6328767123287671,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5885,1,1,0,2,28.2,8.884931506849314,1,0,1,0,4.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5886,1,0,1,0,38.10958904109589,5.301369863013699,1,1,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5887,0,0,1,0,46.55068493150685,0.6328767123287671,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
5888,1,1,1,0,39.26575342465753,4.882191780821918,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
5889,0,0,1,0,54.46849315068493,21.145205479452056,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5890,0,1,0,0,50.58904109589041,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
5891,0,0,1,0,29.2054794520548,5.301369863013699,1,0,0,0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5892,1,1,1,2,28.438356164383563,9.304109589041095,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5893,0,0,1,1,27.736986301369864,3.72054794520548,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5894,0,0,1,1,33.6986301369863,10.556164383561644,1,0,0,0,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5895,0,1,0,0,40.84657534246576,22.145205479452056,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5896,1,1,1,0,37.99178082191781,4.7972602739726025,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
5897,1,1,1,5,31.18904109589041,7.471232876712329,1,0,0,0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5898,0,0,1,0,31.164383561643834,3.3863013698630136,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5899,0,0,1,0,25.136986301369863,6.301369863013699,1,0,0,0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5900,0,0,1,1,40.65753424657535,4.216438356164384,1,0,0,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5901,0,0,1,1,29.73972602739726,0.8794520547945206,1,0,0,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5902,0,0,1,0,26.797260273972604,0.8794520547945206,1,0,0,1,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5903,0,1,1,0,48.00547945205479,4.7972602739726025,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5904,0,0,1,0,35.99178082191781,6.553424657534246,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5905,1,1,1,2,31.863013698630137,5.216438356164384,1,0,0,0,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5906,0,1,1,1,36.09041095890411,2.967123287671233,1,1,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5907,0,0,1,0,50.33972602739726,10.471232876712328,1,1,1,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5908,1,0,1,0,24.29041095890411,1.5506849315068494,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5909,0,0,1,0,52.23013698630137,8.052054794520547,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5910,1,1,0,0,44.37534246575343,8.219178082191782,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5911,0,1,1,0,46.33972602739726,3.797260273972603,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
5912,1,0,1,0,41.63835616438356,1.2986301369863014,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
5913,1,1,1,0,42.63835616438356,8.723287671232876,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
5914,1,1,1,0,63.32328767123288,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5915,1,1,1,0,51.6054794520548,2.5506849315068494,1,1,1,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5916,0,0,1,1,41.67945205479453,0.2986301369863013,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5917,0,0,1,0,46.36164383561644,3.797260273972603,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5918,0,1,1,1,30.797260273972604,3.635616438356165,1,0,0,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5919,0,1,1,0,50.27945205479452,-1000.6657534246576,1,0,1,0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5920,0,0,1,0,48.33972602739726,21.47945205479452,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5921,0,1,0,0,65.13150684931507,-1000.6657534246576,1,0,1,0,2.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5922,0,1,0,0,65.13150684931507,-1000.6657534246576,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5923,0,0,1,0,37.1972602739726,3.468493150684932,1,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5924,0,0,0,0,30.14794520547945,4.301369863013699,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5925,0,0,1,0,61.94794520547945,-1000.6657534246576,1,0,1,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
5926,0,0,0,0,51.84109589041096,9.884931506849314,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
5927,1,1,0,1,41.04109589041096,7.8,1,0,1,0,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5928,0,0,1,1,38.9013698630137,8.136986301369863,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
5929,1,0,1,2,32.778082191780825,11.726027397260276,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5930,1,0,1,2,35.175342465753424,12.558904109589042,1,0,0,0,4.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5931,0,0,1,0,58.85205479452055,0.5506849315068493,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5932,0,1,1,1,42.26849315068493,4.720547945205479,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
5933,0,0,1,0,65.32602739726028,5.882191780821918,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5934,0,0,1,0,41.35068493150685,5.049315068493151,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
5935,0,0,1,0,31.534246575342465,0.3835616438356164,1,1,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5936,0,0,1,0,53.37534246575343,7.884931506849315,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5937,0,0,1,0,51.26849315068493,9.723287671232876,1,0,1,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5938,0,1,1,0,58.772602739726025,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5939,0,0,1,1,34.01917808219178,3.0493150684931507,1,0,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5940,0,0,1,1,44.47671232876712,16.643835616438356,1,0,1,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5941,0,0,1,0,54.035616438356165,16.14246575342466,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5942,1,1,1,0,56.72054794520548,6.134246575342465,1,0,0,0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5943,0,0,1,2,32.92328767123288,2.967123287671233,1,1,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5944,0,0,1,0,66.14520547945206,-1000.6657534246576,1,0,1,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
5945,0,0,1,2,34.86027397260274,7.219178082191781,1,1,0,0,4.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5946,0,0,1,1,40.26849315068493,1.4657534246575343,1,0,0,0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5947,0,0,1,1,56.38630136986301,4.7972602739726025,1,0,0,0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5948,0,0,1,0,30.383561643835616,0.8794520547945206,1,0,1,1,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5949,0,0,0,2,34.00547945205479,1.2136986301369863,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5950,1,0,1,2,43.8027397260274,1.5506849315068494,1,1,1,0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5951,0,1,1,0,55.03013698630137,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5952,0,0,0,0,56.917808219178085,-1000.6657534246576,1,0,1,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
5953,0,0,1,0,27.887671232876716,4.967123287671233,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
5954,0,1,0,2,42.79726027397261,10.389041095890413,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5955,0,0,0,1,41.43561643835616,1.964383561643836,1,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
5956,0,0,0,2,31.994520547945207,7.556164383561644,1,0,0,0,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5957,0,0,1,0,36.93150684931507,8.638356164383561,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5958,0,0,0,0,60.53150684931507,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5959,0,1,0,0,40.298630136986304,2.5506849315068494,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5960,1,1,1,0,60.96712328767124,-1000.6657534246576,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5961,0,1,1,0,60.224657534246575,-1000.6657534246576,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
5962,0,0,0,3,37.47397260273973,19.22739726027397,1,0,0,0,5.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5963,0,0,1,0,64.98356164383561,-1000.6657534246576,1,0,1,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
